iter	RMSE
2879	0.0006594878935
2880	0.0006583814456
2881	0.0006570609198
2882	0.0006562165521
2883	0.0006552174235
2884	0.0006539728603
2885	0.0006526850066
2886	0.0006519997936
2887	0.0006506322388
2888	0.000649354235
2889	0.0006480050472
2890	0.0006468462646
2891	0.0006457726082
2892	0.0006447313243
2893	0.0006435026467
2894	0.0006426293594
2895	0.0006418018896
2896	0.0006405649555
2897	0.0006392861709
2898	0.0006384733277
2899	0.0006373250859
2900	0.0006365010931
2901	0.0006355584377
2902	0.0006343714757
2903	0.0006332294139
2904	0.0006320401496
2905	0.0006310789911
2906	0.0006298984974
2907	0.0006286388993
2908	0.0006274376499
2909	0.0006261554618
2910	0.0006253561361
2911	0.0006241903663
2912	0.0006229916465
2913	0.0006223220087
2914	0.0006211216193
2915	0.000620315055
2916	0.0006192409812
2917	0.0006182824292
2918	0.0006173961528
2919	0.0006163568877
2920	0.0006154617376
2921	0.0006143128041
2922	0.0006132841597
2923	0.0006127069016
2924	0.000612256242
2925	0.0006112812177
2926	0.0006103218978
2927	0.0006094642871
2928	0.0006083390649
2929	0.0006073394777
2930	0.0006062407842
2931	0.0006054297317
2932	0.0006045221109
2933	0.0006037524931
2934	0.0006026565401
2935	0.0006015542509
2936	0.0006005888652
2937	0.0005998965881
2938	0.0005986535941
2939	0.0005979933796
2940	0.00059717701
2941	0.0005960532093
2942	0.000595091076
2943	0.0005939766138
2944	0.0005930183166
2945	0.0005919193146
2946	0.0005909326308
2947	0.0005900586908
2948	0.0005894574274
2949	0.0005887172809
2950	0.0005876173346
2951	0.0005865396114
2952	0.0005855171804
2953	0.000584458492
2954	0.0005835323436
2955	0.0005823910438
2956	0.0005812552881
2957	0.0005801117916
2958	0.0005791488085
2959	0.0005780792084
2960	0.0005771734981
2961	0.0005761902663
2962	0.0005750716011
2963	0.0005740232015
2964	0.0005728401245
2965	0.0005719865484
2966	0.0005713040972
2967	0.0005700653856
2968	0.0005688871369
2969	0.000568059171
2970	0.0005670548456
2971	0.0005659997251
2972	0.0005650001227
2973	0.0005639018663
2974	0.0005631690189
2975	0.0005624321076
2976	0.0005614968349
2977	0.0005604785229
2978	0.000559634884
2979	0.0005583914627
2980	0.000557108643
2981	0.0005565532129
2982	0.0005558617062
2983	0.0005550379706
2984	0.0005541985886
2985	0.0005532377063
2986	0.0005523133311
2987	0.0005513771478
2988	0.0005504777101
2989	0.0005496839001
2990	0.0005486523019
2991	0.0005475128652
2992	0.0005466401721
2993	0.000545700344
2994	0.0005449647375
2995	0.0005438654392
2996	0.0005426558906
2997	0.0005417650724
2998	0.0005407256725
2999	0.0005401431658
